0.100968	0.000000	0.000000	0.000000	0.000000	0.300451	0.075480	0.037747	0.459674	0.229878	0.001424	0.000356	-88.845862	-44.430848	0.3008239269	0.100968
0.201189	0.000000	0.000000	0.000000	0.000000	0.400927	0.100689	0.050361	0.613198	0.306696	0.003167	0.000792	-118.518975	-59.278295	0.4012570381	0.201189
0.300451	0.000000	0.000000	0.000000	0.000000	0.501459	0.125884	0.062973	0.766636	0.383509	0.005280	0.001321	-148.175476	-74.124528	0.5017910004	0.300451
0.400927	0.000000	0.000000	0.000000	0.000000	0.600617	0.150701	0.075404	0.907111	0.459211	0.007770	0.001945	-175.326436	-88.756309	0.6011030674	0.400927
0.501459	0.002400	0.002400	-0.907100	-0.907100	0.700696	0.175706	0.087938	0.907111	0.396608	0.010554	0.002616	-182.655804	-83.985832	0.7010748386	0.501459
0.600617	0.007100	0.007100	-0.907100	-0.907100	0.800845	0.200680	0.100467	0.907111	0.325147	0.013545	0.003294	-186.284204	-73.802214	0.8012509346	0.600617
0.700696	0.016700	0.016700	-0.907100	-0.907100	0.900413	0.225455	0.112908	0.774036	0.088626	0.016548	0.003890	-160.563384	-28.087490	0.9007508755	0.700696
0.800845	0.033300	0.033300	-0.907100	-0.907100	1.001326	0.250500	0.125499	0.462871	-0.298391	0.019332	0.004309	-100.421435	46.715237	1.001657963	0.800845
0.900413	0.047600	0.047600	-0.907100	-0.907100	1.100886	0.275142	0.137901	0.644988	-0.190810	0.022036	0.004630	-135.621074	25.921922	1.101220846	0.900413
1.001326	0.073800	0.073800	-0.907100	-0.907100	1.201026	0.299850	0.150353	0.019486	-0.890952	0.024272	0.004724	-14.724092	161.245419	1.201369047	1.001326
1.100886	0.100000	0.100000	-0.907100	-0.907100	1.300676	0.324356	0.162721	0.009167	-0.907111	0.026133	0.004668	-12.729481	164.368668	1.301023006	1.100886
1.201026	0.130200	0.125400	-0.907100	0.907100	1.401222	0.348992	0.175174	-0.231919	-0.907111	0.027582	0.004522	33.867632	179.027404	1.401510954	1.201026
1.300676	0.157200	0.142900	-0.907100	0.881400	1.500847	0.373306	0.187486	-0.082516	-0.634972	0.028777	0.004364	4.991002	133.477536	1.50118494	1.300676
1.401222	0.200500	0.164500	-0.906500	0.907100	1.601041	0.397656	0.199838	-0.907111	-0.903671	0.029371	0.004180	164.373516	185.516446	1.601508856	1.401222
1.500847	0.238700	0.178200	-0.907100	0.907100	1.700556	0.421732	0.212075	-0.864096	-0.503359	0.029600	0.004012	156.057071	108.246965	1.701025009	1.500847
1.601041	0.275500	0.187800	0.907100	0.907100	1.801142	0.445950	0.224411	-0.868198	-0.274321	0.029572	0.003871	171.506330	63.978607	1.801450014	1.601041
1.700556	0.304100	0.192700	0.170600	0.907100	1.900437	0.469736	0.236552	-0.472758	0.013241	0.029465	0.003774	96.381442	8.398597	1.900755882	1.700556
1.801142	0.343900	0.195200	0.907100	0.907100	2.000756	0.493637	0.248782	-0.907111	0.196814	0.029129	0.003731	183.338204	-27.082405	2.001349926	1.801142
1.900437	0.367300	0.193800	0.907100	0.907100	2.100880	0.517356	0.260948	-0.298278	0.481453	0.028829	0.003766	68.608908	-82.097437	2.101244926	1.900437
2.000756	0.397600	0.186800	0.907100	0.907100	2.200486	0.540811	0.273011	-0.697386	0.887623	0.028467	0.003926	145.748577	-160.602016	2.200901031	2.000756
2.10088	0.414600	0.180600	0.907100	0.286300	2.300553	0.564225	0.285086	0.030619	0.907111	0.028214	0.004217	5.039729	-169.384732	2.300896883	2.10088
2.200486	0.432300	0.174700	0.907100	-0.907100	2.400622	0.587485	0.297116	0.028219	0.907111	0.028049	0.004648	5.503565	-181.510604	2.400939941	2.200486
2.300553	0.446000	0.172800	0.907100	-0.907100	2.500701	0.610586	0.309101	0.292670	0.907111	0.028012	0.005183	-45.609465	-186.284204	2.501039982	2.300553
2.400622	0.455800	0.174900	0.907100	-0.907100	2.600531	0.633462	0.321007	0.574323	0.781010	0.028143	0.005782	-100.047451	-161.911449	2.601029873	2.400622
2.500701	0.464300	0.180900	0.907100	-0.907100	2.700414	0.656177	0.332869	0.728233	0.614689	0.028453	0.006400	-129.795108	-129.764810	2.700839043	2.500701
2.600531	0.471900	0.190900	0.188000	-0.907100	2.800443	0.678746	0.344695	0.866011	0.418613	0.028947	0.006995	-162.235139	-91.867212	2.800838947	2.600531
2.700414	0.482100	0.204900	-0.907100	-0.907100	2.900558	0.701147	0.356477	0.805639	0.197906	0.029582	0.007528	-162.291251	-49.209102	2.900872946	2.700414
2.800443	0.496200	0.222900	-0.907100	-0.907100	3.000568	0.723334	0.368191	0.652863	-0.047578	0.030292	0.007966	-137.143181	-1.761819	3.000876904	2.800443
2.900558	0.514300	0.244800	-0.907100	-0.907100	3.100629	0.745333	0.379852	0.469411	-0.311952	0.031013	0.008287	-101.685482	49.336337	3.101016045	2.900558
3.000568	0.536500	0.270700	-0.907100	-0.907100	3.200755	0.767143	0.391461	0.254653	-0.606186	0.031685	0.008478	-60.177161	106.205815	3.201114893	3.000568
3.100629	0.562500	0.300500	-0.907100	-0.907100	3.301098	0.788789	0.403033	0.031299	-0.907111	0.032259	0.008538	-17.007153	164.368668	3.301445007	3.100629
3.200755	0.592600	0.331200	-0.907100	-0.907100	3.401192	0.810165	0.414512	-0.234207	-0.907111	0.032690	0.008492	34.309751	164.368668	3.401506901	3.200755
