0.10199	0.000000	0.000000	0.000000	0.000000	0.301032	0.075626	0.037820	0.460562	0.230322	0.001430	0.000358	-89.017462	-44.516694	0.3015348911	0.10199
0.201071	0.000000	0.000000	0.000000	0.000000	0.401107	0.100734	0.050383	0.613473	0.306834	0.003173	0.000794	-118.572037	-59.304852	0.4021267891	0.201071
0.301032	0.000000	0.000000	0.000000	0.000000	0.501466	0.125886	0.062974	0.766647	0.383514	0.005286	0.001322	-148.177515	-74.125549	0.5018599033	0.301032
0.401107	0.000000	0.000000	0.000000	0.000000	0.601461	0.150912	0.075510	0.907111	0.459855	0.007784	0.001948	-175.326436	-88.880794	0.6018087864	0.401107
0.501466	0.002400	0.002400	-0.907100	-0.907100	0.701604	0.175933	0.088052	0.907111	0.397300	0.010575	0.002622	-182.655804	-84.119604	0.7020127773	0.501466
0.601461	0.008700	0.008700	-0.907100	-0.907100	0.801669	0.200886	0.100570	0.844071	0.233151	0.013504	0.003268	-174.099715	-56.021109	0.8020989895	0.601461
0.701604	0.019000	0.019000	-0.907100	-0.907100	0.902246	0.225910	0.113137	0.726543	0.039753	0.016435	0.003827	-151.383953	-18.641270	0.9025437832	0.701604
0.801669	0.033300	0.033300	-0.907100	-0.907100	1.002357	0.250756	0.125627	0.583567	-0.178468	0.019240	0.004254	-123.749645	23.536540	1.002699852	0.801669
0.902246	0.051600	0.051600	-0.907100	-0.907100	1.101470	0.275286	0.137973	0.414307	-0.421927	0.021806	0.004522	-91.035074	70.592263	1.101815939	0.902246
1.002357	0.073800	0.073800	-0.907100	-0.907100	1.201096	0.299868	0.150362	0.226791	-0.683699	0.024060	0.004625	-54.791963	121.187587	1.201424837	1.002357
1.10147	0.100000	0.099000	-0.907100	-0.907100	1.301183	0.324480	0.162784	0.009925	-0.907111	0.025941	0.004585	-12.876011	164.368668	1.301533937	1.10147
1.201096	0.130200	0.123400	-0.907100	0.693300	1.401309	0.349013	0.175185	-0.231790	-0.907111	0.027403	0.004458	33.842651	177.299900	1.401744843	1.201096
